Row,Col,Lat,Lon,Tree cover,Shrubland,Grassland,Cropland,Built-up,Bare / sparse vegetation,Snow and ice,Permanent water bodies,Herbaceous wetland,Mangroves,Moss and lichen
18,50,36,-30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,51,36,-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,52,36,-24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,53,36,-21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,54,36,-18,0.0006,0.0002,0.0077,0.0011,0.0012,0.0011,0.0000,0.9881,0.0000,0.0000,0.0000
18,55,36,-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,56,36,-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,57,36,-9,0.0494,0.0516,0.1678,0.3503,0.0156,0.0112,0.0000,0.3526,0.0014,0.0000,0.0000
18,58,36,-6,0.1104,0.0699,0.3611,0.1887,0.0063,0.1316,0.0000,0.1318,0.0002,0.0000,0.0000
18,59,36,-3,0.0196,0.0511,0.2153,0.1480,0.0090,0.4290,0.0000,0.1276,0.0004,0.0000,0.0000
18,60,36,0,0.0224,0.0216,0.2647,0.1893,0.0059,0.4935,0.0000,0.0026,0.0000,0.0000,0.0000
18,61,36,3,0.0146,0.0141,0.1797,0.0993,0.0059,0.6852,0.0000,0.0008,0.0004,0.0000,0.0000
18,62,36,6,0.0322,0.0253,0.1668,0.1564,0.0074,0.6078,0.0000,0.0015,0.0027,0.0000,0.0000
18,63,36,9,0.0121,0.0157,0.1712,0.1706,0.0172,0.3372,0.0000,0.2731,0.0029,0.0000,0.0000
18,64,36,12,0.0022,0.0000,0.0092,0.0043,0.0062,0.0005,0.0000,0.9776,0.0000,0.0000,0.0000
18,65,36,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,66,36,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,67,36,21,0.0620,0.0211,0.0235,0.0005,0.0020,0.0022,0.0000,0.8886,0.0000,0.0000,0.0000
18,68,36,24,0.0669,0.0308,0.0918,0.0027,0.0057,0.0066,0.0000,0.7955,0.0000,0.0000,0.0000
18,69,36,27,0.0156,0.0104,0.0284,0.0010,0.0011,0.0020,0.0000,0.9414,0.0000,0.0000,0.0000
18,70,36,30,0.0966,0.0348,0.0929,0.0184,0.0081,0.0043,0.0000,0.7443,0.0005,0.0000,0.0000
18,71,36,33,0.1076,0.0274,0.1360,0.0695,0.0259,0.0065,0.0000,0.6267,0.0003,0.0000,0.0000
18,72,36,36,0.0324,0.0156,0.2368,0.1606,0.0158,0.5321,0.0000,0.0066,0.0002,0.0000,0.0000
18,73,36,39,0.0005,0.0004,0.0639,0.0552,0.0047,0.8732,0.0000,0.0019,0.0001,0.0000,0.0000
18,74,36,42,0.0177,0.0138,0.1343,0.2471,0.0168,0.5341,0.0000,0.0362,0.0001,0.0000,0.0000
18,75,36,45,0.0254,0.0097,0.5203,0.2804,0.0083,0.1528,0.0000,0.0030,0.0000,0.0000,0.0000
18,76,36,48,0.0120,0.0087,0.3138,0.3338,0.0176,0.3131,0.0000,0.0010,0.0000,0.0000,0.0000
18,77,36,51,0.0065,0.0034,0.0933,0.0350,0.0165,0.8446,0.0000,0.0005,0.0000,0.0000,0.0001
18,78,36,54,0.0000,0.0001,0.0006,0.0024,0.0005,0.9962,0.0000,0.0002,0.0000,0.0000,0.0000
18,79,36,57,0.0002,0.0045,0.0351,0.0885,0.0039,0.8676,0.0000,0.0002,0.0000,0.0000,0.0000
18,80,36,60,0.0003,0.0173,0.2024,0.0861,0.0025,0.6910,0.0000,0.0004,0.0000,0.0000,0.0000
18,81,36,63,0.0010,0.0423,0.4021,0.0614,0.0009,0.4918,0.0000,0.0005,0.0000,0.0000,0.0000
18,82,36,66,0.0028,0.0187,0.4174,0.0511,0.0015,0.5070,0.0002,0.0007,0.0002,0.0000,0.0004
18,83,36,69,0.1318,0.1463,0.2807,0.0864,0.0174,0.3007,0.0100,0.0037,0.0000,0.0000,0.0231
18,84,36,72,0.3022,0.0507,0.2639,0.1193,0.0232,0.1268,0.0364,0.0114,0.0000,0.0000,0.0662
18,85,36,75,0.0585,0.0002,0.1431,0.0063,0.0017,0.5008,0.2146,0.0079,0.0000,0.0000,0.0669
18,86,36,78,0.0000,0.0000,0.0164,0.0000,0.0000,0.8412,0.0951,0.0282,0.0001,0.0000,0.0190
18,87,36,81,0.0000,0.0000,0.0430,0.0000,0.0000,0.8673,0.0413,0.0367,0.0001,0.0000,0.0116
18,88,36,84,0.0000,0.0000,0.0947,0.0000,0.0000,0.8645,0.0062,0.0314,0.0000,0.0000,0.0032
18,89,36,87,0.0000,0.0000,0.2091,0.0000,0.0000,0.7112,0.0082,0.0589,0.0000,0.0000,0.0126
18,90,36,90,0.0000,0.0000,0.4935,0.0000,0.0000,0.3974,0.0176,0.0641,0.0000,0.0000,0.0273
18,91,36,93,0.0000,0.0000,0.6494,0.0000,0.0002,0.2819,0.0053,0.0168,0.0007,0.0000,0.0457
18,92,36,96,0.0003,0.0001,0.7401,0.0005,0.0007,0.1369,0.0002,0.0250,0.0113,0.0000,0.0851
18,93,36,99,0.0086,0.0000,0.8600,0.0071,0.0012,0.0549,0.0013,0.0052,0.0020,0.0000,0.0597
18,94,36,102,0.2038,0.0000,0.6204,0.1276,0.0078,0.0178,0.0000,0.0049,0.0126,0.0000,0.0053
18,95,36,105,0.4691,0.0000,0.2803,0.2210,0.0205,0.0067,0.0000,0.0024,0.0000,0.0000,0.0000
18,96,36,108,0.5149,0.0000,0.1816,0.2473,0.0433,0.0074,0.0000,0.0054,0.0000,0.0000,0.0000
18,97,36,111,0.3573,0.0000,0.1736,0.3666,0.0808,0.0105,0.0000,0.0111,0.0001,0.0000,0.0000
18,98,36,114,0.1039,0.0000,0.0302,0.7181,0.1263,0.0083,0.0000,0.0124,0.0009,0.0000,0.0000
18,99,36,117,0.1030,0.0010,0.0672,0.5839,0.1120,0.0118,0.0000,0.1179,0.0033,0.0000,0.0000
18,100,36,120,0.0152,0.0088,0.0304,0.2794,0.0461,0.0093,0.0000,0.5991,0.0118,0.0000,0.0000
18,101,36,123,0.0070,0.0000,0.0011,0.0013,0.0005,0.0004,0.0000,0.9897,0.0000,0.0000,0.0000
18,102,36,126,0.3164,0.0000,0.0310,0.0927,0.0381,0.0036,0.0000,0.5175,0.0007,0.0000,0.0000
18,103,36,129,0.2936,0.0000,0.0166,0.0353,0.0432,0.0022,0.0000,0.6090,0.0000,0.0000,0.0000
18,104,36,132,0.4965,0.0000,0.0176,0.0284,0.0437,0.0021,0.0000,0.4117,0.0001,0.0000,0.0000
18,105,36,135,0.5307,0.0000,0.0198,0.0453,0.0905,0.0035,0.0000,0.3102,0.0001,0.0000,0.0000
18,106,36,138,0.2809,0.0000,0.0207,0.0359,0.0871,0.0032,0.0000,0.5720,0.0001,0.0000,0.0000
18,107,36,141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,108,36,144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,109,36,147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,110,36,150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,111,36,153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,112,36,156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,113,36,159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,114,36,162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,115,36,165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,116,36,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,117,36,171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,118,36,174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
18,119,36,177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,0,33,-180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,1,33,-177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,2,33,-174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,3,33,-171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,4,33,-168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,5,33,-165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,6,33,-162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,7,33,-159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,8,33,-156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,9,33,-153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,10,33,-150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,11,33,-147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,12,33,-144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,13,33,-141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,14,33,-138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,15,33,-135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,16,33,-132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,17,33,-129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,18,33,-126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,19,33,-123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,20,33,-120,0.0227,0.0185,0.0347,0.0004,0.0674,0.0056,0.0000,0.8502,0.0006,0.0000,0.0000
19,21,33,-117,0.0258,0.2883,0.0685,0.0494,0.0120,0.3497,0.0000,0.2030,0.0032,0.0000,0.0000
19,22,33,-114,0.0076,0.5228,0.0264,0.0201,0.0046,0.3373,0.0000,0.0806,0.0006,0.0000,0.0000
19,23,33,-111,0.1073,0.5407,0.2584,0.0155,0.0079,0.0694,0.0000,0.0008,0.0000,0.0000,0.0000
19,24,33,-108,0.0277,0.3735,0.2373,0.0215,0.0100,0.3294,0.0000,0.0006,0.0000,0.0000,0.0000
19,25,33,-105,0.0069,0.3369,0.4810,0.0339,0.0064,0.1336,0.0000,0.0011,0.0000,0.0000,0.0000
19,26,33,-102,0.1798,0.1126,0.5631,0.1197,0.0072,0.0138,0.0000,0.0039,0.0000,0.0000,0.0000
19,27,33,-99,0.3594,0.0004,0.4933,0.0782,0.0428,0.0062,0.0000,0.0196,0.0001,0.0000,0.0000
19,28,33,-96,0.6915,0.0000,0.2401,0.0124,0.0149,0.0028,0.0000,0.0320,0.0062,0.0000,0.0000
19,29,33,-93,0.6526,0.0000,0.1380,0.1467,0.0130,0.0018,0.0000,0.0403,0.0075,0.0000,0.0000
19,30,33,-90,0.7200,0.0000,0.1185,0.0179,0.0106,0.0019,0.0000,0.1227,0.0083,0.0000,0.0000
19,31,33,-87,0.6907,0.0000,0.1622,0.0645,0.0126,0.0018,0.0000,0.0660,0.0022,0.0000,0.0000
19,32,33,-84,0.6735,0.0000,0.1294,0.0842,0.0154,0.0016,0.0000,0.0765,0.0193,0.0000,0.0000
19,33,33,-81,0.2995,0.0000,0.0390,0.0048,0.0140,0.0018,0.0000,0.5529,0.0879,0.0000,0.0000
19,34,33,-78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,35,33,-75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,36,33,-72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,37,33,-69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,38,33,-66,0.0053,0.0000,0.0018,0.0000,0.0025,0.0009,0.0000,0.9895,0.0001,0.0000,0.0000
19,39,33,-63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,40,33,-60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,41,33,-57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,42,33,-54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,43,33,-51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,44,33,-48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,45,33,-45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,46,33,-42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,47,33,-39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,48,33,-36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,49,33,-33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,50,33,-30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,51,33,-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,52,33,-24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,53,33,-21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,54,33,-18,0.0442,0.0011,0.0123,0.0001,0.0040,0.0006,0.0000,0.9377,0.0000,0.0000,0.0000
19,55,33,-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,56,33,-12,0.0101,0.1036,0.2837,0.1548,0.0093,0.0377,0.0000,0.4007,0.0001,0.0000,0.0000
19,57,33,-9,0.0451,0.0406,0.3168,0.2614,0.0055,0.3252,0.0000,0.0052,0.0001,0.0000,0.0000
19,58,33,-6,0.0234,0.0103,0.1472,0.0164,0.0013,0.8008,0.0000,0.0005,0.0000,0.0000,0.0000
19,59,33,-3,0.0006,0.0010,0.0294,0.0017,0.0007,0.9664,0.0000,0.0003,0.0000,0.0000,0.0000
19,60,33,0,0.0003,0.0001,0.0003,0.0006,0.0002,0.9984,0.0000,0.0001,0.0000,0.0000,0.0000
19,61,33,3,0.0020,0.0003,0.0005,0.0015,0.0012,0.9944,0.0000,0.0001,0.0000,0.0000,0.0000
19,62,33,6,0.0001,0.0000,0.0000,0.0002,0.0003,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000
19,63,33,9,0.0002,0.0004,0.0058,0.0017,0.0008,0.9911,0.0000,0.0000,0.0000,0.0000,0.0000
19,64,33,12,0.0015,0.0037,0.0870,0.0422,0.0141,0.7784,0.0000,0.0731,0.0000,0.0000,0.0000
19,65,33,15,0.0003,0.0012,0.0144,0.0068,0.0034,0.7519,0.0000,0.2211,0.0009,0.0000,0.0000
19,66,33,18,0.0015,0.0073,0.0632,0.0487,0.0049,0.5629,0.0000,0.3112,0.0004,0.0000,0.0000
19,67,33,21,0.0057,0.0128,0.0571,0.0144,0.0016,0.8199,0.0000,0.0885,0.0001,0.0000,0.0000
19,68,33,24,0.0000,0.0000,0.0094,0.0204,0.0006,0.8037,0.0000,0.1659,0.0000,0.0000,0.0000
19,69,33,27,0.0017,0.0031,0.0081,0.0425,0.0122,0.6873,0.0000,0.2444,0.0008,0.0000,0.0000
19,70,33,30,0.0471,0.0186,0.0060,0.3313,0.0773,0.2505,0.0000,0.2396,0.0297,0.0000,0.0000
19,71,33,33,0.0392,0.0289,0.1136,0.0769,0.0402,0.5447,0.0000,0.1561,0.0003,0.0000,0.0000
19,72,33,36,0.0015,0.0006,0.0346,0.0595,0.0068,0.8968,0.0000,0.0001,0.0000,0.0000,0.0000
19,73,33,39,0.0001,0.0001,0.0018,0.0015,0.0011,0.9954,0.0000,0.0001,0.0000,0.0000,0.0000
19,74,33,42,0.0147,0.0053,0.0043,0.0778,0.0062,0.8836,0.0000,0.0080,0.0001,0.0000,0.0000
19,75,33,45,0.0067,0.0205,0.0672,0.2455,0.0087,0.5824,0.0000,0.0388,0.0303,0.0000,0.0000
19,76,33,48,0.0220,0.0261,0.3940,0.1989,0.0110,0.2942,0.0000,0.0464,0.0074,0.0000,0.0000
19,77,33,51,0.0059,0.0355,0.1481,0.0933,0.0127,0.7035,0.0000,0.0009,0.0000,0.0000,0.0000
19,78,33,54,0.0004,0.0028,0.0127,0.0276,0.0063,0.9500,0.0000,0.0002,0.0000,0.0000,0.0000
19,79,33,57,0.0002,0.0006,0.0070,0.0073,0.0021,0.9827,0.0000,0.0001,0.0000,0.0000,0.0000
19,80,33,60,0.0001,0.0031,0.0010,0.0417,0.0015,0.9498,0.0000,0.0011,0.0019,0.0000,0.0000
19,81,33,63,0.0006,0.0126,0.0206,0.0810,0.0017,0.8820,0.0000,0.0016,0.0000,0.0000,0.0000
19,82,33,66,0.0013,0.0211,0.0672,0.0584,0.0022,0.8496,0.0000,0.0003,0.0000,0.0000,0.0000
19,83,33,69,0.0473,0.0951,0.1150,0.2849,0.0153,0.4302,0.0000,0.0123,0.0000,0.0000,0.0000
19,84,33,72,0.0963,0.0426,0.0399,0.7208,0.0522,0.0387,0.0000,0.0095,0.0000,0.0000,0.0000
19,85,33,75,0.3328,0.0096,0.1093,0.3593,0.0311,0.0869,0.0440,0.0071,0.0000,0.0000,0.0200
19,86,33,78,0.1354,0.0001,0.1474,0.0038,0.0020,0.5700,0.0709,0.0061,0.0001,0.0000,0.0642
19,87,33,81,0.0013,0.0000,0.2160,0.0000,0.0000,0.6853,0.0207,0.0318,0.0002,0.0000,0.0446
19,88,33,84,0.0000,0.0000,0.3231,0.0000,0.0000,0.6105,0.0037,0.0516,0.0001,0.0000,0.0110
19,89,33,87,0.0000,0.0000,0.5162,0.0000,0.0000,0.4024,0.0019,0.0763,0.0002,0.0000,0.0030
19,90,33,90,0.0013,0.0011,0.6919,0.0001,0.0004,0.1866,0.0107,0.0471,0.0005,0.0000,0.0602
19,91,33,93,0.0831,0.0032,0.4620,0.0003,0.0004,0.1761,0.0660,0.0063,0.0006,0.0000,0.2020
19,92,33,96,0.1098,0.0074,0.7017,0.0010,0.0009,0.0885,0.0015,0.0031,0.0001,0.0000,0.0861
19,93,33,99,0.2396,0.0013,0.6622,0.0027,0.0009,0.0384,0.0017,0.0034,0.0003,0.0000,0.0495
19,94,33,102,0.5516,0.0000,0.2464,0.1023,0.0298,0.0267,0.0018,0.0062,0.0001,0.0000,0.0351
19,95,33,105,0.7609,0.0000,0.0230,0.1768,0.0215,0.0053,0.0000,0.0126,0.0000,0.0000,0.0000
19,96,33,108,0.8613,0.0000,0.0512,0.0623,0.0118,0.0025,0.0000,0.0108,0.0000,0.0000,0.0000
19,97,33,111,0.4183,0.0000,0.0518,0.4387,0.0438,0.0101,0.0000,0.0362,0.0012,0.0000,0.0000
19,98,33,114,0.3991,0.0000,0.0511,0.4262,0.0610,0.0120,0.0000,0.0463,0.0042,0.0000,0.0000
19,99,33,117,0.4032,0.0000,0.0498,0.3690,0.0895,0.0144,0.0000,0.0717,0.0025,0.0000,0.0000
19,100,33,120,0.0942,0.0001,0.0438,0.2449,0.1615,0.0167,0.0000,0.4362,0.0025,0.0000,0.0000
19,101,33,123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,102,33,126,0.0424,0.0000,0.0012,0.0036,0.0020,0.0002,0.0000,0.9507,0.0000,0.0000,0.0000
19,103,33,129,0.2843,0.0000,0.0118,0.0300,0.0222,0.0013,0.0000,0.6503,0.0000,0.0000,0.0000
19,104,33,132,0.1091,0.0000,0.0027,0.0039,0.0041,0.0004,0.0000,0.8798,0.0000,0.0000,0.0000
19,105,33,135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,106,33,138,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9996,0.0000,0.0000,0.0000
19,107,33,141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,108,33,144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,109,33,147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,110,33,150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,111,33,153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,112,33,156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,113,33,159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,114,33,162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,115,33,165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,116,33,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,117,33,171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,118,33,174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
19,119,33,177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,0,30,-180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,1,30,-177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,2,30,-174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,3,30,-171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,4,30,-168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,5,30,-165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,6,30,-162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,7,30,-159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,8,30,-156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,9,30,-153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,10,30,-150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,11,30,-147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,12,30,-144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,13,30,-141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,14,30,-138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,15,30,-135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,16,30,-132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,17,30,-129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,18,30,-126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,19,30,-123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
20,20,30,-120,0.0003,0.0029,0.0268,0.0000,0.0000,0.0117,0.0000,0.9583,0.0000,0.0000,0.0000
20,21,30,-117,0.0002,0.2654,0.0083,0.0001,0.0002,0.1550,0.0000,0.5701,0.0007,0.0000,0.0000
20,22,30,-114,0.0060,0.4325,0.0064,0.0088,0.0010,0.1649,0.0000,0.3800,0.0001,0.0003,0.0000
20,23,30,-111,0.3547,0.4887,0.0453,0.0346,0.0040,0.0195,0.0000,0.0518,0.0003,0.0011,0.0000
20,24,30,-108,0.1613,0.4592,0.2602,0.0478,0.0055,0.0630,0.0000,0.0030,0.0000,0.0000,0.0000
20,25,30,-105,0.0121,0.7373,0.0581,0.0062,0.0007,0.1854,0.0000,0.0002,0.0000,0.0000,0.0000
20,26,30,-102,0.1723,0.7185,0.0606,0.0188,0.0061,0.0203,0.0000,0.0034,0.0000,0.0000,0.0000
20,27,30,-99,0.3108,0.0719,0.3483,0.1091,0.0198,0.0053,0.0000,0.1199,0.0149,0.0000,0.0000
20,28,30,-96,0.1660,0.0000,0.1753,0.0481,0.0558,0.0071,0.0000,0.4402,0.1075,0.0000,0.0000
