round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
27,complete,2366,2455.6067636877865,2456,90,60,6,0,90.00000000000001,0.018799999999999976,0.21840000000000023,0.3831000000000003,0.0011000000000000007,0.0011000000000000007,0.07650000000000003,0.018799999999999976,0.0011000000000000007,0.1405499999999998,0.1405499999999998,0.21470000000000025,0.3197000000000002,0.07650000000000003,0.03759999999999995,0.0033000000000000017,0.06310000000000007,0.0,0.2810999999999996,0.0003000000000000006,0.003699999999999997,0.0
28,complete,2457,2546.6067636877865,2547,90,60,6,0,90.00000000000003,0.02891320865419869,0.2601901310131016,0.3691385162960734,0.0032380551388472216,0.0032380551388472216,0.11943760264915386,0.02891320865419869,0.0032380551388472216,0.09184658365836604,0.09184658365836604,0.2566054843262107,0.31740713115755953,0.11943760264915386,0.05782641730839738,0.009714165416541666,0.04380393839383937,0.0,0.18369316731673208,0.007927446744674473,0.003584646686890911,0.0
29,complete,2548,2637.6067636877865,2638,90,60,6,0,90.00000000000001,0.036303630363036216,0.29072907290729133,0.35893589358935835,0.00480048004800481,0.00480048004800481,0.15081508150815098,0.036303630363036216,0.00480048004800481,0.056255625562556255,0.056255625562556255,0.28722872287228784,0.3157315731573151,0.15081508150815098,0.07260726072607243,0.01440144014401443,0.02970297029702972,0.0,0.11251125112511251,0.013501350135013497,0.0035003500350035016,0.0
30,complete,2639,2728.6067636877865,2729,90,60,6,0,90.0,0.03572796991756756,0.2880545033107596,0.31858524718031983,0.004849183178665809,0.004849183178665809,0.14504181738576455,0.03572796991756756,0.004849183178665809,0.08115747137601176,0.08115747137601176,0.2842854464743954,0.2795616747570907,0.14504181738576455,0.07145593983513512,0.014547549535997425,0.026830233513253345,0.0,0.1623149427520235,0.012193338909975777,0.0037690568363641696,0.0
31,complete,2730,2819.6067636877865,2820,90,60,6,0,90.00000000000004,0.031593681263747196,0.2688462307538494,0.028794241151769616,0.0051989602079584125,0.0051989602079584125,0.10357928414317119,0.031593681263747196,0.0051989602079584125,0.2599980003999201,0.2599980003999201,0.263147370525895,0.019796040791841604,0.10357928414317119,0.06318736252749439,0.015596880623875237,0.006198760247950406,0.0,0.5199960007998402,0.0027994401119776063,0.005698860227954404,0.0
32,complete,2821,2910.6067636877865,2911,90,60,6,0,90.00000000000003,0.02780292730342816,0.30318844186718236,0.02723507298540289,0.004669480770512561,0.004669480770512561,0.11597560976693527,0.02780292730342816,0.004669480770512561,0.24199328923104274,0.24199328923104274,0.2972583058943769,0.017861057121908924,0.11597560976693527,0.05560585460685632,0.014008442311537684,0.005491161545468685,1.4444444444444444e-05,0.48397213401764105,0.0038828543180252826,0.005930135972805431,0.0
33,complete,2912,3001.6067636877865,3002,90,60,6,0,90.0,0.0053500000000000075,0.5065999999999999,0.01799999999999998,0.0015333333333333312,0.0015333333333333312,0.18939999999999957,0.0053500000000000075,0.0015333333333333312,0.1353500000000003,0.1353500000000003,0.4992999999999999,0.0063999999999999994,0.18939999999999954,0.010700000000000013,0.004599999999999994,0.0012999999999999984,9.999999999999999e-05,0.27060000000000056,0.010299999999999981,0.007299999999999983,0.0
34,complete,3003,3092.6067636877865,3093,90,60,6,0,89.99999999999999,0.007194444444444438,0.5124222222222218,0.06955555555555559,0.0016074074074074057,0.0016074074074074057,0.1918000000000003,0.007194444444444438,0.0016074074074074057,0.10350555555555563,0.10350555555555563,0.5076555555555551,0.024622222222222257,0.1918000000000003,0.014388888888888876,0.004822222222222217,0.038233333333333355,0.0005000000000000004,0.20651111111111126,0.006699999999999986,0.004766666666666659,0.0
35,complete,3094,3183.6067636877865,3184,90,60,6,0,89.99999999999996,0.009499999999999988,0.5196999999999995,0.13399999999999992,0.0016999999999999988,0.0016999999999999988,0.19480000000000045,0.009499999999999988,0.0016999999999999988,0.06370000000000012,0.06370000000000012,0.5180999999999994,0.04740000000000007,0.19480000000000042,0.018999999999999975,0.005099999999999996,0.08439999999999984,0.001000000000000001,0.1264000000000002,0.002200000000000002,0.0016000000000000007,0.0
36,complete,3185,3274.6067636877865,3275,90,60,6,0,89.99999999999996,0.009499999999999988,0.5196999999999995,0.13399999999999992,0.0016999999999999988,0.0016999999999999988,0.19480000000000045,0.009499999999999988,0.0016999999999999988,0.06370000000000012,0.06370000000000012,0.5180999999999994,0.04740000000000007,0.19480000000000042,0.018999999999999975,0.005099999999999996,0.08439999999999984,0.001000000000000001,0.1264000000000002,0.002200000000000002,0.0016000000000000007,0.0
